id,label
3d2ac345bdd329a8fee83a0b8c923d7a3a41fda5.tif,0
fdfa213c4ba57339ce4bbf848c04b4f20cf7b749.tif,0
b94ba647f077d7341409020fd3205c9f52d1ba12.tif,1
45d48a0e68bc3957d86b0ec6c32bb87f4f63ac6d.tif,0
c29a16574e9458a295c8b3a2a0f62b04e7f351bc.tif,1
3f7945d34714da2f912ad0fc9ba30d915fce948d.tif,1
541ff86fbb321ff6451a89e88797a22212eb6024.tif,0
f10728c536f84066f8080a7b7ceae87a4a39a789.tif,0
405ea5c748a8ef1aa6ca4c0cc218be73f5562e17.tif,1
2b32d22fca0edbb025b6961509b81c35d4d9999e.tif,0
68deb13463742b912c2288567d06aea926c829b1.tif,0
0fdb9f485658350dd77dd6547969e2c964a01420.tif,0
4f0083ab988901b6d0c8683fe30d593adcc37d45.tif,0
d0c504bc923166ad13d95dee05a83c6d4baf8e3b.tif,0
12466d39be44ff8bc240e98a48028f9a4e74c4b4.tif,0
5c7510e1f31ec0c531a8e42c5764df844ebb1bcf.tif,0
c1b442ccb9f704e9ad3f24b5afe14ab740e05a45.tif,0
8ce63ac71a4eac6002e66e445fa19c707b39ef32.tif,1
b7aeed4ffc3d6c18b94527c92e5c3d54a5cb4d55.tif,1
3b0e3698dab7586878500a55b18ea13a05acb4e5.tif,0
3cadf11e8e3157dfb647e767147b40d106cf8895.tif,1
7856d6cc46eeff50e3a04e7c26ff3483cad79ec1.tif,1
f164d66585a28a18362ba419f19ea46b3f7fa3cb.tif,0
571b9466fdf38a32a5f9d2e137e0d0a4661f79c0.tif,0
373bdcb935a2b9adfe23ba127115697a6a9d94d2.tif,1
aea559cd0dcf8cc75cad77e0a716ffb5c8af5ccc.tif,1
925f903c6fa519beb57b7e2a3aea13b778008014.tif,0
68bdcce28d83f3b51cf1b6ed1d8e76b2414b6155.tif,0
801016d861d5a35308b4b0f224f2457063f6a7a8.tif,1
0400b3c35760fb688a1ffcd29ffd75a06f67c705.tif,1
50915e875b135bd372998be32b483c4aec3b971d.tif,1
f129aceb30d0afac8f93f55003be9bfd833496e9.tif,0
3b5b6a104462c6f5352f546a79978770d6506869.tif,1
df7d4c823dbf605e379560b798aaf7b54529c8bc.tif,0
f51b0a72d92ea18cce80c8f5a9894f546d687746.tif,1
34d51d3900137a1010405502b30ed2463ade68c9.tif,1
32f488eb71087ac7f3698eb219cec7b17d8fa795.tif,0
0f902f9a2c502976b7bf42c1345fd29228da6b33.tif,1
6871cf453c758236b54d5ba158f2d2d84d973456.tif,1
f8433bc5a647ff543181b9fc44a1850f67fba040.tif,0
157afea30aa637d72432fe14f6b91fd1b06dfa60.tif,1
5996815a013ad6ffe1a4fa8f09fdd9c7e2f041d9.tif,1
e8e03e0d0e765e5c94233b402219d6ecbbb33a18.tif,1
0cb1204a03192444c4b54884385df94120ab1a78.tif,1
23c2a1ddde88794306f48f190c99c9c07ccdb83a.tif,1
9315ae67dd822e2acbce419a93e946cc20ae1f97.tif,0
1e817e40118981c355e492aaa76f7e0fcb61ba34.tif,1
b5b5bda3cc56bc6a39ee77a23e28bdf2a2b02f08.tif,1
9370ce046b7eed37023c0d85fbbbc4e0f03699cd.tif,0
fdb1e53f4b079acdc7b72eb2ff99dac3bc465206.tif,0
24098c25b986df2f4e06d49afdfe94da5d284562.tif,0
9c6b0bb06db09fb46efade0312e0c5e670da3333.tif,0
8c9b249a2aecc93357367ef58e7bdb4943da409f.tif,0
6158d0acd5d64a55edc2a63583a9c091f18fbb24.tif,1
ce4496f4275af7113737123c3c27ad4fc34beb20.tif,0
61be022d945a341dad71952ec80534e176e4ef57.tif,0
2cfc994b47d33fe7fed223dc16a7471a43ee13f7.tif,0
f1ff7acbe8f7dcb51f3d6cd3c15d479cad75d686.tif,1
e1009976cc4a8522d3814bd340f0dc35a1183b38.tif,1
d678c39fc964cf9f5bfabbf4dbc1cdc61b5d6e31.tif,1
25641b05e7e2020ef90abd789fa17cb7bb89aed5.tif,0
66640f5e25de0b8ff24f06728d4d0b4fab5d17a5.tif,0
ffdae2f9ef35aa2ec281bca3816588e5f96dbf72.tif,0
2e98ae3ee04c15782222fbd6af7e520f090ce085.tif,0
dcabb16f96005cf2011009b4ef4396b66309ec65.tif,0
a275392b57646e855d87c3728649e577d65f924d.tif,0
50efe1a10342260afeee9185e030b4b6ca6a9dd2.tif,1
d77ddd7a1bcfc44d8d120e972ee9136bce4456a8.tif,0
710863cb81e4af7e407a3365705e0a04554fc5b0.tif,1
5af6ec6f438b5ec8d5ed03f91a747aaab538d23a.tif,1
283851a67a65649930c295fc7df74788e3692b77.tif,1
558ab371e83825489a62b4b722126eeff64c7afd.tif,0
f0e416cffb2e859b2398100b8c28018f7a79cb59.tif,0
6c1f8c3aff7937279917720eacf456e814fd7558.tif,1
c76511ed6a1166f915cbf78fd7faecf2548e97c3.tif,0
f02e747329d9de81b571264c3fa9d07366454f41.tif,1
77719440b958092b1567c48b56cb84e34d044346.tif,1
a6df4259d73d7155ea8a7dda89185139bd0bf923.tif,1
95d3f7b0758b3364eafbc7402e0d4446a6859bce.tif,1
dafbbefc8ad18ca4ed3d6734790a64cc9ba889df.tif,0
808488a4b18956cd57131a7e01ee8fa3beed984b.tif,1
745fe1f0083c8956792dbc2690be14a0545527d0.tif,0
c58db48e824ee9da8ac270929e81aaff64025860.tif,0
7da92a697db3529c1268994dc16f52defa201ac8.tif,0
05c62fc4f69c9164c4d40f220ba280899ac0e5fa.tif,0
99e010ef8c466035b2570fd9628a796de658634c.tif,1
6a88f4ebf71c4cca549bf02ecff9c015c24b1b43.tif,1
0e0576b67e439396d3c77bc55831c4fa95fdc0e5.tif,1
d58e5a45acead043ae88d71e2abb49e1590f59e0.tif,0
815a1b84fe089501b17828703cffa28797f56f48.tif,0
02b9b91fd2725db107e664186b61b3d351a82161.tif,0
4ccd3f2d8b956d788345d2cd4b115303cf1d4e18.tif,0
9a5055b10a36cade37d7f6fd23366721a111b82d.tif,0
2b7a477150caead6056adef0319cda29c62f674a.tif,0
0cfcad9bad2600a708ab84f8e42f05e85b365af5.tif,0
e7390f6291e92594385dca441d48cd5003439749.tif,0
9e3ffd8fbe1623f4d9ea3ce1728d9769707cd9f0.tif,1
cb2a80368e67f7a42c3470d51f1edc2c603c4b63.tif,1
8134252aaac6db8acdf0538acd0f13873a0c83d5.tif,0
ba6fa8ffe5c6638547dec4ce296a1d12aa8d68a1.tif,0
6b59bd448d87d995e11aba129b15c56e9272fb0e.tif,0
19a62c276fce32aea3a5be3e8499ea04609a711b.tif,1
8e2f17c8ceacebcd42f3f235923f001d84db4078.tif,0
ce583f08d3e6abc21002fbc0e1394f679190f429.tif,0
acd3dd79b44b2fc2e027e85d3679b02d90fa12cc.tif,1
d2d1184ed1bc6b85ad417beb38b75c38e09097c8.tif,1
e8760bb6d06d408bdb88b3943de67804a5b55ccb.tif,0
f37e2a8543bc3b357f595deca1b66e825002babe.tif,0
1bc1816d215decc808602fc1c4cd51d4ceb015e1.tif,0
91fcae83cfb3b2d7f1f930e563cfbe91e644f928.tif,0
6727bc4ce3e0e5dfa41fa5b606780f7f431f29a3.tif,1
dbf6ede4e08d92b0730db294f65d3bfab417c2f1.tif,1
cb185bd52bb51610d9e352702b765754daad9a38.tif,1
a3f42897158d6d2f3ecb67c82842ddc58ea7b6c2.tif,1
e71ec6b906e14af8567e64685bf555ad1a6d0400.tif,0
88f16b75ca5fac0e569ac215c656bbaabe586467.tif,1
61096b452af8fc6381dcb693e210876021056d62.tif,0
683b903a57aa9e10faa6fc595f44d8b0ca68684a.tif,0
f50cbd36b07c90c1b059285a1eabf76ca9a92208.tif,0
fd5b474cfb337d2ddb54329f2b3810504fa8c8b9.tif,1
4a1df6d95b13b78e34bb6e4abfcff2dd26fd2a6e.tif,0
83e2f7f4d0d5f173ca79bd73206701511f45efc3.tif,1
43b97e41a7f2983661c4e99e0bfb34ee080b1dbf.tif,0
a69b5d8837c961d8fcc048f6df627199fbe668bc.tif,0
861e25d8d56ad12b69a7d2c7aeba26600a591ff7.tif,0
a2f7d2798f2adca52a666919706951557d4c7afa.tif,1
aa9de8745f093f043f216b176a59d8f5daa5e968.tif,0
f09cca77f4e8de0906e829b752eb309a55b3c574.tif,0
811e8a9ace337d24fa6a7ed4657fbed9f8d3028f.tif,1
fd995e6c30186f99630a7ac78a62b7a2abe1d15f.tif,0
7775d0ee85de249021e8a357f1d031eb2ab1d3a1.tif,0
1191fe22bab687083fbb02eb5043a6cb4dee322d.tif,0
67e0a45c419692175a7f0c99939a1d4121c70f94.tif,1
c6049bda04a90105da2c7f6d7805cfb6b1b21f2b.tif,1
6e534e61ccbdc0ff1ee8002a1f0468eedfbf1541.tif,0
be052dd901b89220bee3ce0ae99b267c8a4a40c9.tif,1
e4f846f0dac53b765c81a74cc91000303aac1e2b.tif,0
21393f260035cbcdb98df025f9d811296dc04acc.tif,0
9033ab95d04b7ddac1157ac01ae0968a7cb57c7c.tif,0
2f31a5c2920e7fc90f474c22b53c81e3a3191815.tif,1
caa9a24c936bcecf9315e12ce0aa526cb828c3aa.tif,0
c29f567b916428ebd55109023a6cdc1bbd42148a.tif,1
3a6fcfff2952ce9487bffb67c5cda613840cc078.tif,0
5675ade89149f220edcfdab8b7069b4cba1ac4b7.tif,0
13f376d0b516d1cd2ef44593f7f2f0d521b9db63.tif,1
470f0d3a2b6876e98415283bea2dec89cb9d7876.tif,0
e579a08ceb700914b898b83b260710b9397fb2c9.tif,0
dab1324b8745766b472689389f7664f9bf26fc7e.tif,0
04ce7f5f8a40972acb9eddb93ba268d1c58fac70.tif,1
fa2b9e3f2aaf5944fc1ce40535480310a1e74b83.tif,0
a6d8de74af5c1401606df466a699f3976fa6e77e.tif,0
207f4f983ecf5d2db5e798f1d2629dc3122cd73e.tif,0
b0096c10b70d667b0a85779cf8b7c6f6b9fd8c30.tif,1
cc6ff1f42c9edf8ae546d23cb3aa74a81491fa10.tif,0
b8b818e89205d4fbcf696c9c231b76abe2ae2821.tif,0
b8d308779b5257cf538f3d21598d060e2c911c5d.tif,1
9d51e200b3bf94f6d54bd3de15efea90f29cea56.tif,1
34b1a12d95b4a9bb88daf6bf548c24198e4fd454.tif,0
54dfcfba4ce072e2a0d95c73c1ad9cc4e2936b3c.tif,0
2001a1fb6d89f1bd0d9872ee6cb8695102fa0d03.tif,0
3e4dd0040e470c04e4e9f58e65d903932f830702.tif,0
acd507c6806e20bb1753a92e5817cedec10e4968.tif,1
72b87055773121fae03bd8da75ee52f241a4ea5d.tif,1
9cb4c6dede892490011d2ad8238a217892483d30.tif,0
91369810640730032db56ce26a8aea4525968355.tif,1
5d42059cc11c4e228ac8a6827c79965e8f609c82.tif,0
8f2c3867563ef7037192440eacaa2514dace8a4b.tif,0
ac517604a7271987996ad0c2be93e7082aeab5fb.tif,1
6b1f994f1580f567036f0f2abbf6dff796e72be6.tif,0
807abbbc15c6fe896c3b09d2ff4a88551cb40b5b.tif,0
1fac75162a9f87fe2152a8cc7d14047b82388a5c.tif,0
2cfd0a5a3e39b578ae7e5f80fabed47b17d39c07.tif,0
7862c7006e5cd75ecc766c84f2e6f534cc101e89.tif,0
5d24cc1b5ee109dd0305bf60f341e69391241d7a.tif,0
f0fc595c835f6f27320c3f6ef7bdee65cdd1c33c.tif,0
5630a323b04f2380f0f761739216bf3ef3956839.tif,1
0e51b57e837d68240c4b4d66cb600e822a73050e.tif,1
d8d4cd4b7a1a7d31341c280c6d11c52f96683619.tif,0
52aae029a5c6fbd7ac7a85cc3bf30cd996b56b5f.tif,0
b6d9478888cca147f5343ed20e8b3e6d8c508435.tif,0
a21059a97ac24ed06ada4e447ba0b332c9e98ebc.tif,0
1ef1c8b04adaa278370d8ae182543f489f407f05.tif,0
b8925d08cef9cd74547d30ff3418f876ffb24013.tif,0
b5fbff0c8f579a481357ff9697895b5842cfefd8.tif,0
32fb897860a24a1e37e2aa79ea8728383ec215bb.tif,1
73bf2f9b5386e47786c0716aadd9f78acd948f36.tif,1
b8ac39d34bc843a8e505a5aa873b16a1e64b59b5.tif,1
72600e07e773fa3976ed059b3949814cc7ae9446.tif,0
f1e172c86812fe0bbfc97ada2204deb014ecca53.tif,1
4760ba8173f29238cac69eaa9cf70de1f6ba710f.tif,1
ee034877282f6abfe86e8acedf62960c71c2092a.tif,1
4119c3cfbb635b6890f21fb4d5f509fa594a3bf0.tif,1
1fee04060d3ddbdb24752351bd4e0769b505632e.tif,0
b99f751c0c26fa664ac6a81297be5c3f2360aea0.tif,0
c7a1b1d20bdf96de2a93639915a57688e71aff18.tif,0
c37f1ffc67b1fa6a4999413ce33b63b0b9e16676.tif,0
b352dfdd28528e3f81dc64f5c68d5a4bc24e7c30.tif,0
92c07f4e46d8c08cde13f8df8d21381a2be17674.tif,0
a037b8e181dc66e88838b48accfaa39c22313a4b.tif,1
620fb1c7a5c13d82ca371eccc5e1087d698adde5.tif,1
d98071bcf2d07944a5421c36448517983ab92bf0.tif,0
f23d4846d29afa40f65dccb224f7fec175c33359.tif,0
71214d40f417509b376789042ccd2014ac8a6096.tif,0
06f150aaf0a2e2def8fa762e98b2274941722494.tif,0
c9778943dd91400312a32031eeca77ecc25734db.tif,1
2cc3f56347af7cac5f86660a73b8d30dd9ddb3a1.tif,0
548ea6851182faec9cca53817327ff96c5725887.tif,0
d1adae24a91902c18a5a5db8ff539e3fdcf34be7.tif,0
fef77ea14f9dfa6df9d9478aaea7a38bbf546c79.tif,0
23b627082aa3fd683531e8267e800b2461014eb3.tif,1
da92b9713535afe32a04a698494cceb15fbb89b0.tif,1
6e5faa22964e2caaf3c263621e6dc416781b2f8c.tif,0
1348ba5221c4beef90fc7cba55ebe9cee370cf50.tif,1
3d26a850007e1694a8344d409250a750f2c52ec7.tif,1
d29e62334c7bff9cc5fc42519577d50e35b56e4f.tif,1
20af605ec6b250eb9a893ae5925caf7dd27ca650.tif,1
9de1dec1bb7fdd935d1a80552181e7dc02bc052f.tif,0
a8625e73940c06c91886959e0f901b47b3db51cb.tif,1
cc4a6e52ea030269c06505152dc92d9a22b81982.tif,0
d95901073330eda33de8767f1c9e03726f171e4e.tif,0
57f638160968535b220b561880464b4b8ff726be.tif,1
509506297fdf6677055b3a1f0c9fa40c0ee2cacf.tif,0
7129a29cb0b0db11e628b533c261b1336a21edfe.tif,1
081932bf5deb6592522b649436e8117d476e23bb.tif,1
dea86e06442ac82779e74272cc0650040067b42d.tif,1
7126ff9ab926f6f2a5d43d68008f8410d78ec75d.tif,0
b269902fdb08fb300ff1f49800e2091b55c5cecb.tif,0
11c26dbfd6fa2d4129e2d62673920fcf18ccc6f3.tif,0
aaa79f6ab74e91754b4bf355aaf61475c74e4e04.tif,1
20c3705939c6139e7a89ef600a3d6fbb5cd0711a.tif,0
c6906595a01871b9ef89a5dea39bef75aee8124f.tif,0
e7022cc05287dadd186f9a7acff0508187ebe360.tif,1
bcaa44f900dfbbfba00b9f4a4c9e781764c826fc.tif,0
6626a5292a26c8162f8f1b0a96b317bcdb877b1f.tif,1
581196c17037cce62f5c2b0e4c1b875639722202.tif,0
8f7ef9890e51fd663efb03ca3778cdf5ecde0082.tif,0
21227e2e61ef666e861b44d8a242124e40e774c2.tif,0
001bdb4b4ce651e87c85ddf0f1b5ee8412029ba0.tif,0
80f333946cab31447fa3c8254e6096eddbfadd07.tif,0
28e69ce2daffae9d9aa67272d9382a64b43f044f.tif,0
60e91125577baef9be6b720ff5a2938f3616fdfe.tif,0
eae4f788df3a75c07f5024dd839a9fb9d0214717.tif,0
49eac01ca2591d97b71cf1e4c56d2361a5122717.tif,0
392daac117af32616751ed9126fa0ac972a70a61.tif,0
a113910d33cf5946a38039b94f1f8fb93fe68077.tif,0
15c7847ceddd9c2ba33d66405e8a38320f96e1bf.tif,0
e6abaea7068faecc55c0154817c4eeb688099d3e.tif,0
f1e8d3881e38cd07bd259f11bdd903bbcec136c6.tif,1
5d7c4780d2cf87fce7bdc31247ce50e3c782904f.tif,0
093ac91c4542a586df5d4a7b1920f2115d587eab.tif,0
060212cf9644785a906894325f24e4a982d02c9b.tif,0
c73e7351ea65ba9739e1bd855aad5d70853e6744.tif,0
d57f6c6119cd7602d937182db77a7257c4d9cdd4.tif,0
c9c8e9f220f625ae33b9e781a360405bb38328fb.tif,0
16be5d7bf20eee5fb06d52ba5128306e4f58bc94.tif,1
65b28ca1f72de8db117cebb81df671580707148d.tif,1
aa615b98e3e823cfc89d2aaf6505e382808c2d7b.tif,1
2b07c7cd0f4d9fb1ce2ec05bca51de1a3a50c817.tif,1
1d55c353bd5ea9e5ad75b83460dfbfeef197831c.tif,0
39894a095528ecb975d2ff29aa0a27ae504f1912.tif,0
817933c8a17dca65662d19d5260266ca4f56f39d.tif,0
be8539eeabdfca761880a9f1935d2dffb2927190.tif,1
fe476f1b325e6c3b968fd2c6f05db5f3cf26a7a3.tif,1
b8139d5318c7bd0b2a73c74449eee06878cc1d89.tif,0
f9a33b3a70e0b53ae8f41004ad6959bac321d0e2.tif,0
493cb7dac31b3e07278978c82765e0466247b70a.tif,1
5d4780cb3830423bf3a66fa4ffa4646235f557a7.tif,0
0d09e66ada3a660838400ac7ab137cd0e8fd316f.tif,1
e662272466c2e0cffe720a95092f638ca0d3a04a.tif,1
5e893847ca9431fe3666e1250a04fe529ad483ba.tif,0
ff900ffdda97fa79b5addd06140c5faf78ef7496.tif,0
2f4bf5e4b551609c4de379857028960a73d5e483.tif,0
633f32a92f9e02e4d2da9ea659a3534cf3f54443.tif,0
60004dfd5d69c9961d9b7d0886a15b148ecdb38a.tif,0
b89855e577fce23feb51d0506bf094dc69f76d50.tif,1
a6e03d43d444e6d1c83b0c420f04bf32d96690e9.tif,0
d2e7faa720032ce6ca75ef0832bbdb7c6631aa2a.tif,0
420b5240d72d6a949ff2f687064dc62d2f6271cd.tif,0
80aa24b973e31f6c2cc62fdc3f75a42f9ccb4e9c.tif,0
bb65b4d0d2edc9cf6e316f051e6f62e9804ad4ec.tif,1
163a62a49f1dc95d37e5d156f973390b9bbf633a.tif,0
ac2b775619ae319e82159859a7d99d84ba0c13e2.tif,0
2fe93ea7339b8fd9619f00c6a890065b944599b1.tif,1
6c867b7cb889bf0050a793f649b5fcdb2e03d6c5.tif,1
fe8b7065922d1d0a62a0eae94eeb441e808e9648.tif,0
909e51bae6346a216c441c6547443122830ccaf9.tif,0
02cf490fd4d7cd04503a43b5c746225d332dc4a8.tif,1
23ebac277fdfdc1d0cdc56ac97afa1a4c88a5205.tif,0
7fcf06635c9430b6f51a86973dc2f3fa51e70aff.tif,0
7549747e0ceca13313919f553a78a34ee894f7d0.tif,0
0fb6211a19ae6b73a16032df02296ee4dda83c8e.tif,0
4ccc30ae0d71574581463c2a613d80df3adbbfea.tif,1
cdd59515de135b0b6423861b2b226cba40497286.tif,0
4bbb675f8fde60e7f23b3354ee8df223d952c83c.tif,1
5c762c28111de20416a37c66bce08838f69f01dc.tif,0
9b43920d9ed4c522183047ed81fc86d18d063830.tif,0
37b874bb2d2fc360833dbcea4f345597a7fce372.tif,1
1bdfce46d3de6845565e4151f197c6782bf8c10a.tif,1
4875c747adaa3ec335ca98cb82f16ffac9c4a8d2.tif,1
febf2bc982c7210d933b0bc66b610d6e4ba2de3c.tif,0
8a5c876af94bf3ae980e32b9099d19477027a855.tif,0
c305ee00f3bfc80b93b1478ce3d4f1b24443b700.tif,0
9193f167c30cae5ffb3f1e3fda14f9647781dee0.tif,0
1c5018eafff36b43d7346c9f8c416b6017706c59.tif,0
7503b7998cd561e357c308a2bbf20a076bd97376.tif,0
6a6898b4122443cd669a1507e04692a962430a4a.tif,0
6fff6cb4d7b9c6a3daa40b6d9a2fef77febf1f59.tif,1
d4ec6a7cafe20a7c5e7daa6552f00972b997eb30.tif,0
40398b6769e20157e3dced19a33d60423a48a98a.tif,0
5f770b5ff4a36ff78d7dd1408b049a8b75450271.tif,0
b5707bf0fbd732ef341bf26b751fa47ecaaa8511.tif,1
f59e57af06a48d3407bb6027565cb027113d940c.tif,0
ce95e4a697fb0338cb67bc39928a7f4a6ab0b451.tif,1
d6fbfc9010f656f29bfcd4951bd23714462a1003.tif,1
36bebd687a6de8a54a802260a76d09d8e15d2588.tif,0
4a87b1c37c4a3a4f41883230ce2f18622b534cee.tif,0
392422b806b1a10c7dde0eebb531d3078e87cf51.tif,0
664a49a5befc3a1bc7e8c5e7a58cdf0e89e165b4.tif,0
0a2dd52404c0472615708f1507e8689321e73daf.tif,1
0f502d381e2b976f2ad49592c7fdead6ee10675f.tif,0
ff14e63c2b508b7e6cfb4c5ae12f6a4c58e28555.tif,0
f1fc0df21a737614c86bb8c6f10b50491618713d.tif,0
d1a4deb0d1ee3ca621e01c6a855e9a515d301bf3.tif,1
04f73a7ea9fd528583ecd5d452d9018f18e4aabc.tif,0
c76bfbd4e10bc2c63dfa5fb89c4b5531fdfe484e.tif,0
3cacfffd2885e094e67c6eb41e6684a5041c6ee1.tif,0
3a9ab08daa1602e9b1fc6d5aff201344c5241486.tif,0
055a4e01a4562feb30179090032cc509d142d165.tif,0
0ba70bd5fff2e214f5f3a71b43bab7b0171f1515.tif,0
bc551f29b2ae65ee97ffd56b66de1a00b9af1535.tif,0
60b76093660be46f81e5443e270203b79289f6c5.tif,1
d4a76fa5c27532ff51489858b4ddcce7aaf33166.tif,1
98a0452372b1315715c0dd1d6e981cf08e576527.tif,0
8de52f8a7f51db39eef7c37794191038b0c91ccb.tif,0
f6aa8d740c367cbebcce748e396d6999d651386c.tif,1
49b70246772dbc2ec07a06f91a419590a44bff3f.tif,0
bfb902ce329a5bc91d2552c5f4d6a697b14ea6e6.tif,0
b989b452009fd868ae37405275c245db12690d85.tif,0
f29a1983cedb47cac88f1cd53399f4a1f28ba449.tif,0
1e2bea7c034352e0556ae89b32df8a2457857ab3.tif,1
f116056135962786734d42c3f2c791129537d38c.tif,1
10b6eb33d381c67fd7a454b21b2bef924bbf484f.tif,1
f7b9b520acc2ba05b9b11d881e7880b689ac6746.tif,0
f86c49df49a122307538b9a88f378d44a7e7e2c9.tif,0
f0157ed5bc86b8d1fe14340cd08d6af2bfff375d.tif,0
fb85e09b55db0b1cba67eb65c594437564dc4ca5.tif,0
810b2710c4673843c8d094823dddc80ddbc4aedc.tif,0
1356c2c0f54fb4348e8a283118aca77b6febfcca.tif,1
fd26585d8ed155dfd6674f195bf00114cc38d8b6.tif,0
43fa4921a3681582cdbf50e7373f675a0984c6e8.tif,0
bd5f030b26e5e85d9ac761e0c4966959447e798f.tif,0
2ba759926293182051a6d1e1e7bec540f77fef03.tif,0
9920bf156c06df5e8d5f3d82ddc22e32610223ad.tif,1
6cbfa82b6c421a1d0a945f647cb900176e269740.tif,0
363c72b6828622033b52b92dc31a72de04b5b95e.tif,0
